38-3,machine_2679,600,11
38-3,machine_303,600,11
38-3,machine_6202,600,9
38-4,machine_4179,1020,11
38-4,machine_4909,1020,11
38-4,machine_689,1020,11
38-4,machine_3229,1020,11
38-4,machine_5468,1020,11
38-4,machine_1228,1020,11
38-4,machine_5270,1020,11
38-4,machine_4963,1020,11
38-4,machine_5161,1020,11
38-4,machine_7881,1020,11
38-4,machine_6061,1020,11
38-4,machine_6499,1020,11
38-4,machine_6066,1020,11
38-4,machine_1044,1020,11
38-4,machine_2781,1020,11
38-4,machine_7012,1020,11
38-4,machine_7587,1020,11
38-4,machine_6530,1020,11
38-4,machine_5297,1020,11
38-4,machine_2805,1020,11
38-4,machine_4610,1020,11
38-4,machine_5143,1020,11
38-4,machine_5216,1020,11
38-4,machine_2599,1020,11
38-4,machine_2648,1020,11
38-4,machine_304,1020,11
38-4,machine_3422,1020,11
38-4,machine_637,1020,11
38-4,machine_5400,1020,11
38-4,machine_2288,1020,11
38-4,machine_4207,1020,11
38-4,machine_5253,1020,11
38-4,machine_2421,1020,11
38-4,machine_2982,1020,2
38-5,machine_1702,1155,9
38-2,machine_6327,1170,1
38-7,machine_4501,1260,11
38-7,machine_3894,1260,11
38-7,machine_4215,1260,11
38-7,machine_3363,1260,11
38-7,machine_5743,1260,11
38-7,machine_5147,1260,11
38-7,machine_4867,1260,11
38-7,machine_1873,1260,11
38-7,machine_1812,1260,11
38-7,machine_5262,1260,11
38-7,machine_3588,1260,11
38-7,machine_6205,1260,11
38-7,machine_4294,1260,11
38-7,machine_1462,1260,11
38-7,machine_2747,1260,11
38-7,machine_4395,1260,11
38-7,machine_1805,1260,11
38-7,machine_7192,1260,11
38-7,machine_914,1260,11
38-7,machine_4946,1260,11
38-7,machine_6470,1260,11
38-7,machine_6927,1260,10
38-8,machine_4145,1320,1
39-1,machine_2465,990,6
39-1,machine_4938,990,6
39-1,machine_4567,990,6
39-1,machine_5247,990,6
39-1,machine_7218,990,6
39-1,machine_876,990,6
39-1,machine_4257,990,6
39-1,machine_6128,990,6
39-1,machine_7656,990,6
39-1,machine_4374,990,6
39-1,machine_7579,990,6
39-1,machine_6182,990,6
39-1,machine_2810,990,6
39-1,machine_4973,990,6
39-1,machine_438,990,6
39-1,machine_1249,990,6
39-1,machine_1423,990,6
39-1,machine_229,990,6
39-1,machine_516,990,6
39-1,machine_7000,990,6
39-1,machine_4127,990,6
39-1,machine_1526,990,6
39-1,machine_4834,990,6
39-2,machine_1373,270,11
39-2,machine_4705,270,11
39-2,machine_7152,270,11
39-2,machine_6628,270,11
39-2,machine_2382,270,11
39-2,machine_6291,270,11
39-2,machine_4512,270,11
39-2,machine_6779,270,11
39-2,machine_7818,270,11
39-2,machine_3136,270,11
39-2,machine_5240,270,11
39-2,machine_7245,270,11
39-2,machine_304,270,11
39-2,machine_4992,270,11
39-2,machine_2647,270,11
39-2,machine_5687,270,11
39-2,machine_7891,270,11
39-2,machine_6929,270,11
39-2,machine_2141,270,11
39-2,machine_2718,270,11
39-2,machine_5397,270,11
39-2,machine_4887,270,11
39-2,machine_2408,270,11
39-2,machine_1400,270,11
39-2,machine_2218,270,11
39-2,machine_2687,270,11
39-2,machine_1515,270,11
39-2,machine_424,270,11
39-2,machine_2601,270,11
39-2,machine_4555,270,11
39-2,machine_3052,270,11
39-2,machine_3176,270,11
39-2,machine_4333,270,11
39-2,machine_162,270,11
39-2,machine_7653,270,11
39-2,machine_6348,270,11
39-2,machine_4988,270,11
39-2,machine_6842,270,11
39-2,machine_4767,270,11
39-2,machine_7768,270,11
39-2,machine_3860,270,11
39-2,machine_444,270,11
39-2,machine_3462,270,11
39-2,machine_5711,270,11
39-2,machine_3408,270,11
39-2,machine_4024,270,11
39-2,machine_778,270,11
39-2,machine_252,270,11
39-2,machine_140,270,11
39-2,machine_7089,270,11
39-2,machine_7426,270,11
39-2,machine_6143,270,11
39-2,machine_3602,270,11
39-2,machine_5768,270,11
39-2,machine_6453,270,11
39-2,machine_7787,270,11
39-2,machine_6966,270,11
39-2,machine_2065,270,11
39-2,machine_7823,270,11
39-2,machine_3675,270,11
39-2,machine_6886,270,11
39-2,machine_4079,270,11
39-2,machine_1227,270,11
39-2,machine_5307,270,11
39-2,machine_657,270,11
39-2,machine_7989,270,11
39-2,machine_2297,270,11
39-2,machine_6297,270,11
39-2,machine_3072,270,11
39-2,machine_3516,270,11
39-2,machine_785,270,11
39-2,machine_3857,270,11
39-2,machine_1284,270,11
39-2,machine_3601,270,11
39-2,machine_1341,270,11
39-2,machine_6902,270,11
39-2,machine_3214,270,11
39-2,machine_7117,270,11
39-2,machine_6912,270,11
39-2,machine_3711,270,11
39-2,machine_1972,270,11
39-2,machine_5187,270,11
39-2,machine_4508,270,11
39-2,machine_1026,270,11
39-2,machine_2109,270,11
39-2,machine_47,270,11
39-2,machine_1232,270,11
39-2,machine_2527,270,11
39-2,machine_4581,270,11
39-2,machine_4563,270,11
39-2,machine_7067,270,10
39-3,machine_4673,1065,6
39-3,machine_6755,1065,6
39-3,machine_4855,1065,6
39-3,machine_5459,1065,6
39-3,machine_649,1065,6
39-3,machine_113,1065,6
39-3,machine_7109,1065,6
39-3,machine_2266,1065,6
39-3,machine_7593,1065,6
39-3,machine_1110,1065,6
39-3,machine_4720,1065,6
39-3,machine_6035,1065,6
39-3,machine_4105,1065,6
39-3,machine_3476,1065,6
39-3,machine_262,1065,6
39-3,machine_7860,1065,6
39-3,machine_77,1065,6
39-3,machine_2284,1065,6
39-3,machine_6451,1065,6
39-3,machine_5952,1065,6
39-3,machine_7769,1065,6
39-3,machine_6993,1065,6
39-3,machine_3613,1065,6
39-3,machine_5685,1065,6
39-3,machine_3404,1065,6
39-3,machine_4166,1065,6
39-3,machine_1931,1065,6
39-3,machine_3049,1065,6
39-3,machine_4799,1065,6
39-3,machine_4871,1065,6
39-3,machine_3813,1065,6
39-3,machine_2469,1065,6
39-3,machine_5719,1065,6
39-3,machine_5640,1065,6
39-3,machine_1408,1065,6
39-3,machine_315,1065,6
39-3,machine_5108,1065,6
39-3,machine_7075,1065,6
39-3,machine_3768,1065,6
39-3,machine_5804,1065,6
39-3,machine_5288,1065,6
39-3,machine_4021,1065,6
39-3,machine_4703,1065,6
39-3,machine_4381,1065,6
39-3,machine_959,1065,6
39-3,machine_5273,1065,6
39-3,machine_5767,1065,6
39-3,machine_250,1065,6
39-3,machine_4823,1065,6
39-3,machine_1258,1065,6
39-3,machine_2583,1065,6
39-3,machine_4107,1065,6
39-3,machine_4611,1065,6
39-3,machine_3482,1065,6
39-3,machine_3164,1065,6
39-3,machine_6645,1065,6
39-3,machine_3875,1065,6
39-3,machine_937,1065,6
39-3,machine_5393,1065,6
39-3,machine_7864,1065,6
39-3,machine_5494,1065,6
39-3,machine_152,1065,6
39-3,machine_6535,1065,6
39-3,machine_6242,1065,6
39-3,machine_39,1065,6
39-3,machine_5765,1065,6
39-3,machine_6330,1065,6
39-3,machine_2732,1065,6
39-3,machine_2033,1065,6
39-3,machine_1971,1065,6
39-3,machine_7831,1065,6
39-3,machine_4028,1065,6
39-3,machine_6595,1065,6
39-3,machine_4437,1065,6
39-3,machine_2494,1065,6
39-3,machine_4070,1065,6
39-3,machine_5919,1065,6
39-3,machine_2540,1065,6
39-3,machine_4399,1065,6
39-3,machine_1082,1065,6
39-3,machine_1600,1065,6
39-3,machine_5285,1065,6
39-3,machine_6690,1065,6
39-3,machine_2131,1065,6
39-3,machine_7410,1065,6
39-3,machine_7368,1065,6
39-3,machine_2253,1065,6
39-3,machine_3346,1065,6
39-3,machine_4553,1065,6
39-3,machine_1517,1065,6
39-3,machine_7433,1065,6
39-3,machine_5797,1065,6
39-3,machine_2016,1065,6
39-3,machine_5634,1065,6
39-3,machine_5875,1065,6
39-3,machine_3997,1065,6
39-3,machine_7296,1065,6
39-3,machine_4163,1065,6
39-3,machine_2364,1065,6
39-3,machine_1347,1065,6
39-3,machine_7214,1065,6
39-3,machine_19,1065,6
39-3,machine_1327,1065,6
39-3,machine_6564,1065,6
39-3,machine_2031,1065,6
39-3,machine_7990,1065,6
39-3,machine_3464,1065,6
39-3,machine_5693,1065,6
39-3,machine_7510,1065,6
39-3,machine_6777,1065,3
39-4,machine_1718,675,6
39-4,machine_776,675,6
39-4,machine_4628,675,6
39-4,machine_2906,675,6
39-4,machine_7944,675,6
39-4,machine_835,675,6
39-4,machine_5730,675,6
39-4,machine_1619,675,6
39-4,machine_5650,675,6
39-4,machine_5778,675,6
39-4,machine_1256,675,6
39-4,machine_6418,675,6
39-4,machine_6485,675,6
39-4,machine_7624,675,6
39-4,machine_1198,675,6
39-4,machine_1766,675,6
39-4,machine_830,675,6
39-4,machine_53,675,6
39-4,machine_4183,675,6
39-4,machine_7481,675,6
39-4,machine_1270,675,6
39-4,machine_232,675,6
39-4,machine_4075,675,6
39-4,machine_1138,675,6
39-4,machine_3708,675,6
39-4,machine_2819,675,6
39-4,machine_3487,675,6
39-4,machine_3345,675,6
39-4,machine_6145,675,6
39-4,machine_2468,675,6
39-4,machine_5225,675,6
39-4,machine_4901,675,6
39-4,machine_1118,675,6
39-4,machine_2814,675,6
39-4,machine_3625,675,6
39-4,machine_6316,675,6
39-4,machine_7219,675,6
39-4,machine_6946,675,6
39-4,machine_1768,675,6
39-4,machine_358,675,6
39-4,machine_2234,675,6
39-4,machine_6516,675,6
39-4,machine_6019,675,6
39-4,machine_2452,675,6
39-4,machine_6530,675,6
39-4,machine_6436,675,6
39-4,machine_5016,675,6
39-4,machine_261,675,6
39-4,machine_924,675,6
39-4,machine_1892,675,6
39-4,machine_5529,675,6
39-4,machine_2163,675,6
39-4,machine_1907,675,6
39-4,machine_7741,675,6
39-4,machine_1186,675,6
39-4,machine_930,675,6
39-4,machine_7492,675,6
39-4,machine_4785,675,6
39-4,machine_206,675,6
39-4,machine_2226,675,6
39-4,machine_7867,675,6
39-4,machine_5771,675,6
39-4,machine_1522,675,6
39-4,machine_6847,675,6
39-4,machine_2771,675,6
39-4,machine_2724,675,6
39-4,machine_7370,675,6
39-4,machine_2994,675,6
39-4,machine_1076,675,6
39-4,machine_3092,675,6
39-4,machine_4331,675,6
39-4,machine_3849,675,6
39-4,machine_1872,675,6
39-4,machine_7920,675,6
39-4,machine_4245,675,6
39-4,machine_1835,675,6
39-4,machine_2799,675,5
39-5,machine_7119,165,11
39-5,machine_3639,165,11
39-5,machine_3921,165,11
39-5,machine_576,165,11
39-5,machine_1910,165,11
39-5,machine_6061,165,11
39-5,machine_1795,165,11
39-5,machine_3524,165,11
39-5,machine_2487,165,11
39-5,machine_4012,165,11
39-5,machine_193,165,11
39-5,machine_526,165,11
39-5,machine_2535,165,11
39-5,machine_4016,165,11
39-5,machine_5919,165,11
39-5,machine_1706,165,11
39-5,machine_5640,165,11
39-5,machine_5610,165,11
39-5,machine_6908,165,11
39-5,machine_3675,165,11
39-5,machine_7624,165,11
39-5,machine_4864,165,11
39-5,machine_3621,165,11
39-5,machine_5696,165,11
39-5,machine_1687,165,11
39-5,machine_4053,165,11
39-5,machine_4151,165,2
39-6,machine_7765,1080,11
39-6,machine_5219,1080,11
39-6,machine_3039,1080,11
39-6,machine_4388,1080,11
39-6,machine_7586,1080,11
39-6,machine_5597,1080,11
39-6,machine_5482,1080,11
39-6,machine_1958,1080,11
39-6,machine_5557,1080,11
39-6,machine_5695,1080,11
39-6,machine_1338,1080,11
39-6,machine_633,1080,11
39-6,machine_3955,1080,11
39-6,machine_7024,1080,11
39-6,machine_5407,1080,11
39-6,machine_7532,1080,11
39-6,machine_6921,1080,11
39-6,machine_1296,1080,11
39-6,machine_6167,1080,11
39-6,machine_7098,1080,11
39-6,machine_7989,1080,11
39-6,machine_2802,1080,11
39-6,machine_4727,1080,11
39-6,machine_1771,1080,11
39-6,machine_2471,1080,11
39-6,machine_3549,1080,11
39-6,machine_1984,1080,11
39-6,machine_6523,1080,11
39-6,machine_1391,1080,11
39-6,machine_1085,1080,11
39-6,machine_2463,1080,11
39-6,machine_7462,1080,11
39-6,machine_1242,1080,11
39-6,machine_2812,1080,11
39-6,machine_402,1080,11
39-6,machine_2929,1080,11
39-6,machine_1385,1080,11
39-6,machine_3439,1080,11
39-6,machine_1393,1080,11
39-6,machine_4384,1080,11
39-6,machine_2435,1080,11
39-6,machine_1801,1080,11
39-6,machine_6701,1080,11
39-6,machine_397,1080,11
39-6,machine_5103,1080,11
39-6,machine_3917,1080,11
39-6,machine_628,1080,11
39-6,machine_4751,1080,11
39-6,machine_3502,1080,11
39-6,machine_478,1080,11
39-6,machine_7527,1080,11
39-6,machine_422,1080,11
39-6,machine_6280,1080,11
39-6,machine_1082,1080,11
39-6,machine_5445,1080,11
39-6,machine_6681,1080,11
39-6,machine_2456,1080,11
39-6,machine_3111,1080,11
39-6,machine_7921,1080,11
39-6,machine_19,1080,11
39-6,machine_932,1080,11
39-6,machine_1085,1080,11
39-6,machine_4849,1080,11
39-6,machine_2134,1080,11
41-1,machine_5072,15,6
41-1,machine_1844,15,6
41-1,machine_5099,15,6
41-1,machine_2793,15,6
41-1,machine_2509,15,6
41-1,machine_1042,15,6
41-1,machine_7884,15,6
41-1,machine_4216,15,6
41-1,machine_5718,15,6
41-1,machine_5626,15,6
41-1,machine_4996,15,6
41-1,machine_129,15,6
41-1,machine_1787,15,6
41-1,machine_4752,15,6
41-1,machine_5340,15,6
41-1,machine_5835,15,6
41-1,machine_4573,15,6
41-1,machine_2254,15,6
41-1,machine_5399,15,6
41-1,machine_5064,15,6
41-1,machine_4095,15,6
41-1,machine_3384,15,6
41-1,machine_5717,15,6
41-1,machine_3524,15,1
41-2,machine_3275,150,11
41-2,machine_5021,150,11
41-2,machine_7187,150,11
41-2,machine_1543,150,11
41-2,machine_6436,150,11
41-2,machine_975,150,11
41-2,machine_1708,150,11
41-2,machine_4572,150,11
41-2,machine_4166,150,11
41-2,machine_7179,150,11
41-2,machine_999,150,11
41-2,machine_5017,150,11
41-2,machine_6977,150,11
41-2,machine_5142,150,11
41-2,machine_3650,150,11
41-2,machine_2750,150,11
41-2,machine_2484,150,11
41-2,machine_2499,150,11
41-2,machine_5066,150,11
41-2,machine_6041,150,11
41-2,machine_6386,150,11
41-2,machine_3085,150,11
41-2,machine_3592,150,11
41-2,machine_553,150,11
41-2,machine_500,150,11
41-2,machine_3743,150,11
41-2,machine_6974,150,11
41-2,machine_4947,150,11
41-2,machine_189,150,11
41-2,machine_7874,150,11
41-2,machine_7023,150,11
41-2,machine_6425,150,11
41-2,machine_1397,150,11
41-2,machine_5537,150,11
41-2,machine_6777,150,11
41-2,machine_3122,150,11
41-2,machine_7762,150,11
41-2,machine_2881,150,11
41-2,machine_2520,150,11
41-2,machine_1001,150,11
41-2,machine_4028,150,11
41-2,machine_2695,150,11
41-2,machine_7144,150,11
41-2,machine_643,150,11
41-2,machine_5028,150,11
41-2,machine_2872,150,11
41-2,machine_910,150,11
41-2,machine_7892,150,11
41-2,machine_4173,150,11
41-2,machine_3975,150,11
41-2,machine_1277,150,11
41-2,machine_5318,150,11
41-2,machine_2016,150,11
41-2,machine_6340,150,11
41-2,machine_7096,150,11
41-2,machine_2578,150,11
41-2,machine_7301,150,11
41-2,machine_3062,150,11
41-2,machine_1254,150,11
41-2,machine_2973,150,11
41-2,machine_2507,150,11
41-2,machine_1168,150,11
41-2,machine_2398,150,11
41-2,machine_7137,150,11
41-2,machine_6192,150,11
41-2,machine_7420,150,11
41-2,machine_1966,150,11
41-2,machine_3985,150,11
41-2,machine_3658,150,11
41-2,machine_1500,150,11
41-2,machine_7116,150,11
41-2,machine_5434,150,11
41-2,machine_510,150,11
41-2,machine_5969,150,11
41-2,machine_5689,150,11
41-2,machine_1775,150,11
41-2,machine_4182,150,11
41-2,machine_2625,150,11
41-2,machine_5667,150,11
41-2,machine_3364,150,11
41-2,machine_502,150,11
41-2,machine_6951,150,11
41-2,machine_5657,150,11
41-2,machine_2812,150,11
41-2,machine_945,150,11
41-2,machine_5375,150,11
41-2,machine_4658,150,11
41-2,machine_8,150,11
41-2,machine_6583,150,11
41-2,machine_1250,150,11
41-2,machine_4634,150,10
41-3,machine_3491,210,11
41-3,machine_5290,210,11
41-3,machine_6183,210,11
41-3,machine_1652,210,11
41-3,machine_1046,210,11
41-3,machine_2254,210,11
41-3,machine_5155,210,11
41-3,machine_3470,210,11
41-3,machine_3399,210,11
41-3,machine_2723,210,11
41-3,machine_4821,210,11
41-3,machine_6077,210,11
41-3,machine_505,210,11
41-3,machine_2611,210,11
41-3,machine_103,210,11
41-3,machine_1012,210,11
41-3,machine_5193,210,11
41-3,machine_1196,210,11
41-3,machine_1782,210,11
41-3,machine_770,210,11
41-3,machine_7100,210,11
41-3,machine_7092,210,11
41-3,machine_2173,210,11
41-3,machine_5856,210,11
41-3,machine_6019,210,11
41-3,machine_5800,210,11
41-3,machine_4930,210,11
41-3,machine_3425,210,11
41-3,machine_5859,210,11
41-3,machine_6233,210,11
41-3,machine_312,210,11
41-3,machine_858,210,11
41-3,machine_6622,210,11
41-3,machine_3887,210,11
41-3,machine_3527,210,11
41-3,machine_7283,210,11
41-3,machine_2555,210,11
41-3,machine_3041,210,11
41-3,machine_3519,210,11
41-3,machine_887,210,11
41-3,machine_7500,210,11
41-3,machine_1764,210,11
41-3,machine_5015,210,11
41-3,machine_2339,210,11
41-3,machine_7898,210,11
41-3,machine_7504,210,11
41-3,machine_2831,210,11
41-3,machine_2628,210,11
41-3,machine_5856,210,11
41-3,machine_663,210,11
41-3,machine_2309,210,11
41-3,machine_3940,210,11
41-3,machine_5456,210,11
41-3,machine_258,210,11
41-3,machine_5326,210,11
41-3,machine_2805,210,11
41-3,machine_7698,210,1
41-4,machine_7221,780,11
41-4,machine_2120,780,11
41-4,machine_4540,780,11
41-4,machine_320,780,11
41-4,machine_2037,780,11
41-4,machine_7943,780,11
41-4,machine_396,780,11
41-4,machine_7144,780,11
41-4,machine_550,780,11
41-4,machine_518,780,11
41-4,machine_6260,780,11
41-4,machine_4919,780,11
41-4,machine_5892,780,11
41-4,machine_4610,780,11
41-4,machine_4558,780,11
41-4,machine_5074,780,11
41-4,machine_474,780,11
41-4,machine_4022,780,11
41-4,machine_294,780,11
41-4,machine_1899,780,11
41-4,machine_6375,780,11
41-4,machine_3666,780,11
41-4,machine_33,780,11
41-4,machine_1962,780,11
41-4,machine_981,780,11
41-4,machine_4099,780,11
41-4,machine_7369,780,11
41-4,machine_889,780,11
41-4,machine_762,780,11
41-4,machine_6617,780,11
41-4,machine_2202,780,11
41-4,machine_3853,780,11
41-4,machine_1926,780,11
41-4,machine_3222,780,11
41-4,machine_1556,780,11
41-4,machine_22,780,11
41-4,machine_3330,780,11
41-4,machine_6650,780,11
41-4,machine_7331,780,11
41-4,machine_822,780,11
41-4,machine_5198,780,11
41-4,machine_1352,780,9
41-5,machine_1236,1155,6
41-5,machine_1860,1155,6
41-5,machine_1720,1155,6
41-5,machine_826,1155,6
41-5,machine_5462,1155,6
41-5,machine_5390,1155,6
41-5,machine_2238,1155,6
41-5,machine_5507,1155,6
41-5,machine_1311,1155,6
41-5,machine_5434,1155,6
41-5,machine_2174,1155,6
41-5,machine_302,1155,6
41-5,machine_4209,1155,6
41-5,machine_5716,1155,6
41-5,machine_5859,1155,6
41-5,machine_4551,1155,6
41-5,machine_4712,1155,6
41-5,machine_7590,1155,6
41-5,machine_1040,1155,6
41-5,machine_7039,1155,6
41-5,machine_113,1155,6
41-5,machine_943,1155,6
41-5,machine_2587,1155,6
41-5,machine_6818,1155,6
41-5,machine_2550,1155,6
41-5,machine_1663,1155,6
41-5,machine_7878,1155,6
41-5,machine_5170,1155,6
41-5,machine_4495,1155,6
41-5,machine_366,1155,6
41-5,machine_7428,1155,6
41-5,machine_423,1155,6
41-5,machine_1132,1155,6
41-5,machine_4039,1155,6
41-5,machine_5381,1155,6
41-5,machine_7775,1155,6
41-5,machine_3439,1155,6
41-5,machine_3405,1155,6
41-5,machine_7053,1155,6
41-5,machine_1449,1155,6
41-5,machine_6071,1155,6
41-5,machine_1209,1155,6
41-5,machine_1845,1155,6
41-5,machine_7845,1155,6
41-5,machine_1058,1155,6
41-5,machine_2391,1155,6
41-5,machine_5729,1155,6
41-5,machine_238,1155,6
41-5,machine_7210,1155,1
41-6,machine_3806,1395,11
41-6,machine_1451,1395,11
41-6,machine_6146,1395,11
41-6,machine_7592,1395,11
41-6,machine_6019,1395,11
41-6,machine_6030,1395,11
41-6,machine_239,1395,11
41-6,machine_6948,1395,11
41-6,machine_2695,1395,11
41-6,machine_1255,1395,11
41-6,machine_3481,1395,11
41-6,machine_5070,1395,11
41-6,machine_4852,1395,11
41-6,machine_6949,1395,11
41-6,machine_4385,1395,11
41-6,machine_2970,1395,11
41-6,machine_6452,1395,11
41-6,machine_1986,1395,11
41-6,machine_3833,1395,11
41-6,machine_219,1395,11
41-6,machine_6334,1395,11
41-6,machine_7982,1395,11
