798-9,0.50,0.25,88,123,,|0,52
798-11,0.50,0.50,692,8,798-10,|10,50
798-8,0.50,0.50,1,144,798-11,|11,60
798-12,0.50,0.50,1,144,798-11,|11,51
798-13,0.50,0.25,25,124,798-9,798-12,|21,61
798-14,0.50,1.00,167,108,798-3,798-6,798-7,798-8,798-9,798-13,|30,70
798-15,0.50,0.25,1,144,798-14,|38,78
798-16,0.50,0.25,1,144,798-15,|48,88
812-1,0.50,0.25,150,67,,|0,78
812-2,0.50,0.25,124,100,812-1,|5,83
812-3,0.50,0.50,12,66,,|0,85
812-4,0.50,0.25,37,113,812-2,812-3,|12,90
816-1,0.50,0.25,630,59,,|0,94
816-2,0.50,0.25,24,108,,|0,90
816-3,0.50,0.50,1,144,,|0,88
819-1,0.50,0.50,50,83,,|0,82
819-2,0.50,0.25,1,144,819-1,|6,88
824-1,0.50,1.00,638,60,,|0,94
824-2,0.50,0.25,28,114,,|0,90
824-3,0.50,0.25,1,144,,|0,88
837-1,0.50,0.25,48,46,,|0,84
837-2,0.50,0.50,1,144,837-1,|4,88
839-1,0.50,0.50,687,65,,|0,93
839-2,0.50,0.50,31,104,,|0,91
839-3,0.50,0.25,1,144,,|0,88
845-1,0.50,0.25,48,94,,|0,81
845-2,0.50,1.00,1,144,845-1,|7,88
849-1,0.50,0.50,48,82,,|0,82
849-2,0.50,0.25,1,144,849-1,|6,88
850-1,0.50,0.50,1,144,,|0,78
850-2,0.50,0.50,1,144,850-1,|10,88
856-1,0.50,1.00,361,87,,|0,92
856-2,0.50,1.00,2,132,,|0,89
856-3,0.50,1.00,1,144,,|0,88
907-1,0.50,1.00,16,92,,|0,81
907-2,0.50,1.00,1,144,907-1,|7,88
926-1,0.50,0.25,418,82,,|0,92
926-2,0.50,0.50,22,80,,|0,92
926-3,0.50,0.25,1,144,,|0,88
969-1,0.50,0.25,3,96,,|0,81
969-2,0.50,1.00,1,144,969-1,|7,88
971-1,0.50,0.50,1,144,,|0,78
971-2,0.50,0.50,1,144,971-1,|10,88
975-1,0.50,1.00,1,144,,|0,78
975-2,0.50,0.25,1,144,975-1,|10,88
979-1,0.50,0.25,3,144,,|0,78
979-2,0.50,1.00,1,144,979-1,|10,88
986-1,0.50,0.50,566,64,,|0,93
986-2,0.50,0.25,24,94,,|0,91
986-3,0.50,0.25,2,134,,|0,89
988-1,0.50,0.25,41,24,,|0,86
988-2,0.50,0.50,1,144,988-1,|2,88
989-1,0.50,0.25,1,144,,|0,78
989-2,0.50,0.25,1,144,989-1,|10,88
993-1,0.50,1.00,47,30,,|0,86
993-2,0.50,0.50,1,144,993-1,|2,88
999-1,0.50,0.50,686,66,,|0,93
999-2,0.50,0.25,31,100,,|0,91
999-3,0.50,1.00,3,106,,|0,90
1003-1,0.50,0.50,698,73,,|0,93
1003-2,0.50,0.25,34,97,,|0,91
1003-3,0.50,0.25,4,91,,|0,91
1018-1,0.50,0.50,3,144,,|0,78
1018-2,0.50,1.00,1,144,1018-1,|10,88
1023-1,0.50,0.50,23,90,,|0,82
1023-2,0.50,0.25,1,144,1023-1,|6,88
1033-1,0.50,0.25,1,144,,|0,71
1033-2,0.50,0.25,2,144,,|0,71
1033-3,0.50,0.25,101,117,,|0,73
1033-4,0.50,0.25,10,127,1033-1,1033-2,1033-3,|10,81
1033-5,0.50,0.50,2,144,,|0,70
1033-6,0.50,0.25,3,135,,|0,71
1033-7,0.50,0.25,336,90,,|0,74
1033-8,0.50,0.50,1,144,1033-5,1033-6,1033-7,|10,80
1033-9,0.50,0.25,12,67,,|0,85
1033-10,0.50,0.50,35,108,1033-4,1033-8,1033-9,|20,90
1040-1,0.50,0.25,6,96,,|0,81
1040-2,0.50,0.25,1,144,1040-1,|7,88
1045-1,0.50,0.25,24,88,,|0,82
1045-2,0.50,0.50,1,144,1045-1,|6,88
1051-1,0.50,0.25,694,73,,|0,93
1051-2,0.50,0.25,33,64,,|0,93
1051-3,0.50,0.25,4,118,,|0,90
1070-1,0.50,0.25,3,99,,|0,59
1070-2,0.50,0.25,31,103,,|0,59
1070-3,0.50,0.50,695,31,,|0,63
1070-4,0.50,1.00,73,109,1070-1,1070-2,1070-3,|7,66
1070-5,0.50,0.25,169,106,1070-1,1070-2,1070-3,1070-4,|15,74
1070-6,0.50,1.00,65,107,1070-5,|23,82
1070-7,0.50,0.25,12,69,,|0,85
1070-8,0.50,0.50,49,118,1070-6,1070-7,|31,90
1076-1,0.50,0.50,169,88,,|0,84
1076-4,0.50,0.25,14,75,,|0,65
1076-2,0.50,0.25,1,144,1076-4,|5,70
1076-3,0.50,0.25,1,144,1076-2,|15,80
1076-5,0.50,0.25,3,144,1076-4,|5,80
1076-6,0.50,1.00,3,103,,|0,73
1076-7,0.50,0.25,1,144,1076-6,|7,80
1076-8,0.50,0.50,12,68,,|0,85
