427-5,0.50,0.25,1000,10,,|0,71
427-6,0.50,0.25,468,82,,|0,66
427-7,0.50,1.00,243,106,427-5,427-6,|6,72
427-8,0.50,0.25,51,104,427-4,427-7,|14,80
427-9,0.50,0.25,27,116,427-3,427-8,|21,87
427-10,0.50,0.50,35,40,427-9,|29,95
472-1,0.50,0.25,177,69,,|0,76
472-2,0.50,0.50,239,73,472-1,|5,93
472-3,0.50,1.00,312,95,472-1,|5,81
472-4,0.50,0.25,5,140,472-3,|12,88
472-5,0.50,0.25,361,97,472-1,|5,82
472-6,0.50,0.25,15,128,472-5,|12,89
472-7,0.50,0.50,378,96,472-1,|5,83
472-8,0.50,1.00,15,106,472-7,|12,90
474-1,0.50,0.50,243,77,,|0,85
474-2,0.50,0.25,1,144,,|0,81
474-3,0.50,0.25,1,144,,|0,81
474-4,0.50,0.25,2,144,,|0,81
474-5,0.50,1.00,1,144,,|0,81
474-6,0.50,0.50,1,144,,|0,81
474-7,0.50,0.25,1,144,,|0,81
474-8,0.50,0.25,1,144,,|0,72
474-9,0.50,0.25,1,144,,|0,72
474-10,0.50,0.25,5,137,,|0,72
474-11,0.50,0.50,2,137,,|0,72
474-12,0.50,0.25,1,144,,|0,72
474-13,0.50,0.50,5,129,,|0,73
474-14,0.50,0.50,5,120,,|0,74
474-15,0.50,0.25,2,106,,|0,66
474-16,0.50,0.25,2,115,,|0,66
474-17,0.50,0.25,7,118,474-15,474-16,|8,74
474-18,0.50,0.50,25,122,474-8,474-9,474-10,474-11,474-12,474-13,474-14,474-17,|16,82
474-19,0.50,0.50,289,103,474-1,474-2,474-3,474-4,474-5,474-6,474-7,474-18,|25,91
490-1,0.50,0.25,912,59,,|0,86
490-2,0.50,0.25,509,108,490-1,|4,90
490-3,0.50,0.25,494,113,490-1,|4,90
497-3,1.00,1.00,169,85,,|0,69
497-2,1.00,1.00,56,78,,|0,69
497-1,1.00,0.50,57,114,497-3,|6,75
497-4,1.00,0.50,225,116,497-2,497-3,|6,75
497-5,1.00,0.50,283,99,497-1,497-4,|14,83
497-6,1.00,0.50,283,106,497-5,|21,90
534-1,0.50,0.50,1000,12,,|0,73
534-2,0.50,0.50,1000,7,,|0,73
534-3,0.50,0.25,281,113,534-1,534-2,|1,74
534-4,0.50,1.00,213,89,534-3,|9,82
534-5,0.50,1.00,1,144,534-4,|15,88
542-1,1.00,0.50,1,144,,|0,75
542-2,1.00,0.50,428,51,542-1,|10,85
542-3,1.00,1.00,1000,5,542-2,|14,97
542-4,1.00,0.50,1000,70,542-2,|14,89
542-5,1.00,0.50,1000,58,542-4,|19,94
542-6,1.00,0.50,1000,52,542-2,|14,91
542-7,1.00,0.50,1000,44,542-6,|18,95
542-8,1.00,2.00,1000,50,542-2,|14,90
542-9,1.00,0.50,1000,57,542-8,|18,94
548-1,0.50,0.50,14,91,,|0,91
553-1,0.50,0.50,80,124,,|0,87
553-2,0.50,0.50,177,23,553-1,|9,96
556-1,0.50,0.50,1,144,,|0,64
556-2,0.50,0.25,2,141,,|0,64
556-3,0.50,0.25,953,46,556-1,556-2,|10,74
556-4,0.50,0.25,1,144,556-3,|14,88
556-5,0.50,0.25,1,144,556-3,|14,78
556-6,0.50,0.50,1,144,556-5,|24,88
556-7,0.50,0.25,1,144,556-3,|14,78
556-8,0.50,1.00,1,144,556-7,|24,88
556-9,0.50,0.25,1,144,556-3,|14,78
556-10,0.50,0.25,1,144,556-9,|24,88
556-11,0.50,0.25,1,144,556-3,|14,78
556-12,0.50,0.25,1,144,556-11,|24,88
556-13,0.50,0.25,1,144,556-3,|14,78
556-14,0.50,0.25,1,144,556-13,|24,88
556-15,0.50,0.25,1,144,556-3,|14,78
556-16,0.50,0.25,1,144,556-15,|24,88
556-17,0.50,0.25,1,144,556-3,|14,78
556-18,0.50,0.25,1,144,556-17,|24,88
556-19,0.50,0.25,1,144,556-3,|14,78
556-20,0.50,0.50,1,144,556-19,|24,88
556-21,0.50,0.50,1,144,556-3,|14,78
556-22,0.50,1.00,1,144,556-21,|24,88
631-1,0.50,0.25,911,112,,|0,82
631-2,0.50,0.25,26,117,,|0,82
631-3,0.50,0.50,910,108,631-1,631-2,|8,90
636-1,0.50,0.50,493,109,,|0,87
636-2,0.50,0.50,4,137,,|0,85
636-3,0.50,0.25,495,44,636-1,636-2,|10,95
639-1,0.50,0.25,253,114,,|0,83
639-2,0.50,0.50,471,101,639-1,|8,91
693-1,1.00,0.50,35,113,,|0,81
693-2,1.00,0.50,11,123,693-1,|8,89
730-1,0.50,0.50,1,144,,|0,59
730-2,0.50,0.25,1,144,730-1,|10,69
730-3,0.50,0.50,302,110,,|0,64
730-4,0.50,0.25,263,92,730-3,|8,72
730-5,0.50,0.50,3,126,730-2,730-4,|20,79
730-6,0.50,0.25,1,144,,|0,78
730-7,0.50,0.25,3,139,730-5,730-6,|29,88
767-1,1.00,0.50,291,87,,|0,84
767-2,1.00,0.50,7,128,,|0,81
767-3,1.00,1.00,1,144,,|0,80
767-4,1.00,1.00,262,82,767-1,767-2,767-3,|10,90
767-5,1.00,0.50,304,30,767-4,|16,96
777-1,0.50,0.50,2,136,,|0,77
777-2,0.50,0.25,29,124,,|0,78
777-3,0.50,0.25,27,50,777-1,777-2,|10,87
777-4,0.50,0.50,497,55,777-3,|14,91
777-5,0.50,0.25,499,42,777-4,|18,95
795-1,0.50,0.50,3,144,,|0,78
795-2,0.50,0.25,149,123,,|0,79
795-3,0.50,0.50,189,20,795-1,795-2,|10,88
795-4,0.50,0.25,8,122,,|0,81
795-5,0.50,0.25,240,106,795-3,795-4,|12,90
808-1,0.50,0.25,51,88,,|0,82
808-2,0.50,0.50,1,144,808-1,|6,88
812-1,0.50,0.25,150,67,,|0,78
812-2,0.50,1.00,124,100,812-1,|5,83
812-3,0.50,1.00,12,66,,|0,85
812-4,0.50,0.25,37,113,812-2,812-3,|12,90
826-1,0.50,0.25,48,88,,|0,82
826-2,0.50,0.50,1,144,826-1,|6,88
870-1,0.50,0.50,1,144,,|0,78
870-2,0.50,0.25,1,144,870-1,|10,88
947-1,0.50,0.25,3,144,,|0,55
947-2,0.50,0.50,20,50,,|0,61
947-3,0.50,0.25,489,45,,|0,62
947-4,0.50,0.50,46,112,947-1,947-2,947-3,|10,65
947-5,0.50,0.25,114,120,947-1,947-2,947-3,947-4,|18,73
947-6,0.50,0.25,42,122,947-5,|26,81
947-7,0.50,0.25,6,136,,|0,80
947-8,0.50,0.50,28,111,947-6,947-7,|35,90
975-1,0.50,0.25,1,144,,|0,78
975-2,0.50,0.50,1,144,975-1,|10,88
1011-1,0.50,1.00,666,69,,|0,93
1011-2,0.50,0.25,31,100,,|0,91
1011-3,0.50,0.25,3,111,,|0,90
1018-1,0.50,1.00,3,144,,|0,78
1018-2,0.50,0.50,1,144,1018-1,|10,88
1040-1,0.50,0.25,6,96,,|0,81
1040-2,0.50,1.00,1,144,1040-1,|7,88
1061-1,0.50,1.00,674,64,,|0,93
1061-2,0.50,0.50,29,104,,|0,91
1061-3,0.50,0.25,3,111,,|0,90
1097-1,0.50,0.25,23,96,,|0,81
1097-2,0.50,0.50,1,144,1097-1,|7,88
1143-1,0.50,1.00,28,76,,|0,82
1143-2,0.50,0.25,1,144,1143-1,|6,88
1145-1,0.50,1.00,1,144,,|0,72
1145-2,0.50,0.50,2,125,,|0,73
1145-3,0.50,1.00,106,112,,|0,74
1145-4,0.50,0.25,11,117,1145-1,1145-2,1145-3,|10,82
1145-5,0.50,0.25,3,144,,|0,70
1145-6,0.50,0.25,5,129,,|0,71
1145-7,0.50,0.25,385,76,,|0,74
1145-8,0.50,0.25,1,144,1145-5,1145-6,1145-7,|10,80
1145-9,0.50,0.25,12,62,,|0,85
1145-10,0.50,1.00,40,108,1145-4,1145-8,1145-9,|20,90
1149-1,0.50,0.25,654,51,,|0,94
1149-2,0.50,1.00,27,117,,|0,90
1149-3,0.50,0.50,3,108,,|0,90
1152-1,0.50,1.00,3,120,,|0,80
1152-2,0.50,0.25,1,144,1152-1,|8,88
1153-1,0.50,0.25,691,72,,|0,93
1153-2,0.50,0.25,32,108,,|0,90
1153-3,0.50,1.00,3,121,,|0,89
1157-1,0.50,0.25,3,114,,|0,58
1157-2,0.50,0.25,29,104,,|0,59
1157-3,0.50,1.00,692,29,,|0,64
1157-4,0.50,0.25,73,109,1157-1,1157-2,1157-3,|8,66
1157-5,0.50,0.25,169,107,1157-1,1157-2,1157-3,1157-4,|16,74
1157-6,0.50,0.25,65,107,1157-5,|24,82
1157-7,0.50,0.25,12,63,,|0,85
1157-8,0.50,0.25,49,116,1157-6,1157-7,|32,90
1168-1,0.50,1.00,687,65,,|0,93
1168-2,0.50,0.50,33,92,,|0,91
1168-3,0.50,0.25,4,118,,|0,90
1174-1,0.50,0.25,1,144,,|0,72
1174-2,0.50,1.00,2,144,,|0,72
1174-3,0.50,0.25,111,104,,|0,75
1174-4,0.50,0.25,3,132,1174-1,1174-2,1174-3,|10,82
1174-5,0.50,0.25,4,108,,|0,75
1174-6,0.50,1.00,5,108,,|0,75
1174-7,0.50,1.00,388,85,,|0,77
1174-8,0.50,0.25,3,111,1174-5,1174-6,1174-7,|8,83
1174-9,0.50,0.25,12,65,,|0,86
1174-10,0.50,0.25,75,99,1174-4,1174-8,1174-9,|19,91
1180-1,0.50,1.00,4,108,,|0,61
1180-2,0.50,0.50,31,100,,|0,62
1180-3,0.50,0.25,693,30,,|0,67
1180-4,0.50,0.25,73,120,1180-1,1180-2,1180-3,|8,69
1180-5,0.50,0.25,169,90,1180-1,1180-2,1180-3,1180-4,|16,77
1180-6,0.50,0.25,64,103,1180-5,|22,83
1180-7,0.50,0.25,12,68,,|0,85
1180-8,0.50,0.50,49,115,1180-6,1180-7,|29,90
1193-1,0.50,1.00,48,87,,|0,82
1193-2,0.50,1.00,1,144,1193-1,|6,88
1215-1,0.50,0.25,4,112,,|0,57
1215-2,0.50,0.25,28,105,,|0,58
1215-3,0.50,1.00,684,28,,|0,63
1215-4,0.50,0.50,73,123,1215-1,1215-2,1215-3,|8,65
1215-5,0.50,0.25,169,107,1215-1,1215-2,1215-3,1215-4,|17,74
1215-6,0.50,0.25,64,113,1215-5,|25,82
1215-7,0.50,0.25,12,66,,|0,85
1215-8,0.50,0.25,49,120,1215-6,1215-7,|33,90
1231-1,0.50,0.50,634,63,,|0,93
1231-2,0.50,0.50,26,113,,|0,90
1231-3,0.50,0.25,4,105,,|0,91
1252-1,0.50,0.50,48,94,,|0,81
1252-2,0.50,0.25,1,144,1252-1,|7,88
1280-1,0.50,1.00,47,75,,|0,83
1280-2,0.50,1.00,1,144,1280-1,|5,88
1336-1,0.50,0.50,670,67,,|0,93
1336-2,0.50,0.50,29,102,,|0,91
1336-3,0.50,0.50,7,116,,|0,90
1344-1,0.50,0.50,625,58,,|0,94
1344-2,0.50,0.25,24,127,,|0,89
1344-3,0.50,0.50,7,111,,|0,90
1359-1,0.50,0.25,31,73,,|0,83
1359-2,0.50,0.25,1,144,1359-1,|5,88
1385-1,0.50,0.25,1,144,,|0,70
1385-2,0.50,0.50,2,125,,|0,71
1385-3,0.50,0.25,115,106,,|0,72
1385-4,0.50,0.25,11,140,1385-1,1385-2,1385-3,|10,80
1385-5,0.50,0.50,4,144,,|0,70
1385-6,0.50,0.25,5,100,,|0,73
1385-7,0.50,0.25,401,85,,|0,74
1385-8,0.50,1.00,1,144,1385-5,1385-6,1385-7,|10,80
1385-9,0.50,0.25,12,64,,|0,85
1385-10,0.50,0.50,43,120,1385-4,1385-8,1385-9,|20,90
1391-1,0.50,1.00,46,77,,|0,82
1391-2,0.50,1.00,1,144,1391-1,|6,88
1392-1,0.50,0.25,7,86,,|0,82
1392-2,0.50,1.00,1,144,1392-1,|6,88
1395-1,0.50,1.00,7,102,,|0,81
1395-2,0.50,0.25,1,144,1395-1,|7,88
1405-1,0.50,0.25,24,72,,|0,83
1405-2,0.50,0.25,1,144,1405-1,|5,88
1420-1,0.50,1.00,8,100,,|0,81
1420-2,0.50,0.50,1,144,1420-1,|7,88
1436-1,0.50,0.50,169,89,,|0,84
1436-4,0.50,0.50,33,47,,|0,66
1436-2,0.50,0.25,1,144,1436-4,|4,70
1436-3,0.50,0.50,1,144,1436-2,|14,80
1436-5,0.50,0.25,5,131,1436-4,|4,81
1436-6,0.50,0.25,6,116,,|0,73
1436-7,0.50,0.25,3,132,1436-6,|8,81
1436-8,0.50,1.00,12,66,,|0,85
1436-9,0.50,0.25,278,114,1436-1,1436-3,1436-5,1436-7,1436-8,|24,90
1466-1,0.50,1.00,8,89,,|0,82
1466-2,0.50,0.50,1,144,1466-1,|6,88
1481-1,0.50,0.25,686,62,,|0,93
1481-2,0.50,0.25,31,100,,|0,91
1481-3,0.50,0.50,7,108,,|0,90
1496-1,0.50,0.50,28,68,,|0,83
1496-2,0.50,0.25,1,144,1496-1,|5,88
1510-1,0.50,0.25,24,75,,|0,83
1510-2,0.50,0.25,1,144,1510-1,|5,88
1512-1,0.50,0.25,564,78,,|0,92
1512-2,0.50,0.50,6,128,,|0,89
1512-3,0.50,0.25,5,106,,|0,90
1514-1,0.50,0.50,47,80,,|0,82
1514-2,0.50,0.25,1,144,1514-1,|6,88
1518-1,0.50,0.25,48,60,,|0,84
1518-2,0.50,0.25,1,144,1518-1,|4,88
1519-1,0.50,0.25,9,100,,|0,81
1519-2,0.50,0.25,1,144,1519-1,|7,88
1526-1,0.50,0.25,135,57,,|0,84
1526-2,0.50,0.25,1,144,1526-1,|4,88
1534-1,0.50,0.50,584,85,,|0,92
1534-2,0.50,0.50,6,119,,|0,90
1534-3,0.50,0.50,5,98,,|0,91
1545-1,0.50,0.25,105,68,,|0,83
1545-2,0.50,0.25,1,144,1545-1,|5,88
1553-1,0.50,0.25,692,72,,|0,93
1553-2,0.50,0.25,32,95,,|0,91
1553-3,0.50,0.25,9,104,,|0,91
1568-1,0.50,0.25,11,95,,|0,81
1568-2,0.50,0.25,1,144,1568-1,|7,88
1573-1,0.50,0.50,136,138,,|0,78
1573-2,0.50,0.25,1,144,1573-1,|10,88
1608-1,0.50,0.25,686,64,,|0,93
1608-2,0.50,0.25,31,100,,|0,91
1608-3,0.50,0.50,11,100,,|0,91
1632-1,0.50,0.50,676,68,,|0,93
1632-2,0.50,0.25,31,93,,|0,91
1632-3,0.50,0.25,15,122,,|0,89
1640-1,0.50,1.00,24,67,,|0,83
1640-2,0.50,0.50,1,144,1640-1,|5,88
1702-1,0.50,0.25,685,60,,|0,94
1702-2,0.50,0.25,31,100,,|0,91
1702-3,0.50,1.00,13,94,,|0,91
1707-1,0.50,1.00,14,77,,|0,82
1707-2,0.50,1.00,1,144,1707-1,|6,88
1709-1,0.50,0.50,24,80,,|0,82
1709-2,0.50,1.00,1,144,1709-1,|6,88
1715-1,0.50,0.25,686,63,,|0,93
1715-2,0.50,0.25,31,104,,|0,91
1715-3,0.50,0.25,17,95,,|0,91
1732-1,0.50,0.50,678,66,,|0,93
1732-2,0.50,0.50,31,87,,|0,92
1732-3,0.50,0.25,17,104,,|0,91
1756-1,0.50,1.00,622,74,,|0,93
1756-2,0.50,0.25,31,93,,|0,91
1756-3,0.50,0.25,16,108,,|0,90
1762-1,0.50,0.50,1,144,,|0,72
1762-2,0.50,1.00,2,144,,|0,72
1762-3,0.50,0.25,90,108,,|0,74
1762-4,0.50,1.00,10,113,1762-1,1762-2,1762-3,|10,82
1762-5,0.50,0.25,5,108,,|0,72
1762-6,0.50,0.50,5,129,,|0,71
1762-7,0.50,0.50,332,96,,|0,73
1762-8,0.50,0.25,1,144,1762-5,1762-6,1762-7,|9,80
1762-9,0.50,0.50,8,70,,|0,85
1762-10,0.50,0.50,35,112,1762-4,1762-8,1762-9,|19,90
1769-1,0.50,0.50,47,42,,|0,85
1769-2,0.50,1.00,1,144,1769-1,|3,88
1804-1,0.50,1.00,574,80,,|0,92
1804-2,0.50,0.25,6,104,,|0,91
1804-3,0.50,0.50,9,112,,|0,90
1861-1,0.50,0.25,687,69,,|0,93
1861-2,0.50,0.50,32,88,,|0,92
1861-3,0.50,1.00,19,96,,|0,91
1870-1,0.50,0.25,48,86,,|0,82
1870-2,0.50,0.25,1,144,1870-1,|6,88
1878-1,0.50,0.25,20,91,,|0,81
1878-2,0.50,0.50,1,144,1878-1,|7,88
1900-1,0.50,0.25,20,82,,|0,82
1900-2,0.50,0.50,1,144,1900-1,|6,88
1906-1,0.50,0.25,1,144,,|0,58
1906-2,0.50,1.00,1,144,1906-1,|10,68
1906-3,0.50,0.25,1,144,1906-2,|20,78
1906-4,0.50,0.25,1,144,,|0,60
1906-5,0.50,0.50,1,144,1906-4,|10,70
1906-6,0.50,0.50,25,131,,|0,71
1906-7,0.50,0.50,157,52,,|0,76
1906-8,0.50,0.25,89,110,1906-5,1906-6,1906-7,|20,80
1906-9,0.50,0.25,1,144,1906-3,1906-8,|30,88
1943-1,0.50,0.50,690,75,,|0,93
1943-2,0.50,0.25,33,92,,|0,91
1943-3,0.50,0.50,24,102,,|0,91
1957-1,0.50,0.25,691,72,,|0,93
1957-2,0.50,0.25,33,91,,|0,91
1957-3,0.50,0.50,23,99,,|0,91
1961-1,0.50,0.25,23,90,,|0,82
1961-2,0.50,0.50,1,144,1961-1,|6,88
1965-1,0.50,0.25,23,20,,|0,86
1965-2,0.50,0.25,1,144,1965-1,|2,88
1971-1,0.50,0.25,23,22,,|0,86
1971-2,0.50,0.25,1,144,1971-1,|2,88
1973-1,0.50,0.50,48,60,,|0,84
1973-2,0.50,0.25,1,144,1973-1,|4,88
1990-1,0.50,1.00,1,144,,|0,71
1990-2,0.50,0.50,2,129,,|0,72
1990-3,0.50,0.25,115,103,,|0,74
1990-4,0.50,0.50,11,122,1990-1,1990-2,1990-3,|10,81
1990-5,0.50,0.25,9,127,,|0,71
1990-6,0.50,0.25,5,103,,|0,73
1990-7,0.50,1.00,406,53,,|0,76
1990-8,0.50,1.00,1,144,1990-5,1990-6,1990-7,|9,80
1990-9,0.50,1.00,12,67,,|0,85
1990-10,0.50,0.25,41,113,1990-4,1990-8,1990-9,|19,90
2001-1,0.50,0.50,1,144,,|0,70
2001-2,0.50,0.25,2,131,,|0,71
2001-3,0.50,0.25,115,104,,|0,73
2001-4,0.50,1.00,1,144,2001-1,2001-2,2001-3,|10,80
2001-5,0.50,0.50,8,108,,|0,72
2001-6,0.50,0.25,5,136,,|0,70
2001-7,0.50,0.25,404,88,,|0,74
2001-8,0.50,1.00,1,144,2001-5,2001-6,2001-7,|10,80
2001-9,0.50,0.25,12,65,,|0,85
2001-10,0.50,0.25,33,108,2001-4,2001-8,2001-9,|20,90
2045-1,0.50,0.50,130,69,,|0,83
2045-2,0.50,0.25,1,144,2045-1,|5,88
2059-1,0.50,0.25,17,78,,|0,82
2059-2,0.50,0.50,1,144,2059-1,|6,88
2075-1,0.50,0.25,147,68,,|0,83
2075-2,0.50,0.50,1,144,2075-1,|5,88
2081-1,0.50,0.50,29,87,,|0,82
2081-2,0.50,0.25,1,144,2081-1,|6,88
2082-1,0.50,0.25,692,72,,|0,93
2082-2,0.50,1.00,33,93,,|0,91
2082-3,0.50,0.25,30,105,,|0,91
2084-1,0.50,0.25,48,95,,|0,81
2084-2,0.50,0.25,1,144,2084-1,|7,88
2109-1,0.50,0.25,136,70,,|0,83
2109-2,0.50,0.50,1,144,2109-1,|5,88
2125-1,0.50,1.00,648,50,,|0,94
2125-2,0.50,0.50,27,115,,|0,90
2125-3,0.50,0.25,28,101,,|0,91
2130-1,0.50,0.50,48,85,,|0,82
2130-2,0.50,0.25,1,144,2130-1,|6,88
2135-1,0.50,0.25,164,53,,|0,84
2135-2,0.50,0.50,1,144,2135-1,|4,88
2153-1,0.50,0.25,48,90,,|0,82
2153-2,0.50,0.50,1,144,2153-1,|6,88
2171-1,0.50,0.25,674,70,,|0,93
2171-2,0.50,0.25,29,102,,|0,91
2171-3,0.50,1.00,32,106,,|0,90
2214-1,0.50,0.25,48,87,,|0,82
