353-7,2.00,4.00,3,111,353-5,353-6,|18,64
353-8,8.00,4.00,1,133,353-3,353-6,353-7,|26,72
353-2,8.00,4.00,1,138,353-1,353-8,|35,81
353-9,8.00,8.00,1,96,353-2,353-8,|45,91
357-1,4.00,2.00,1,144,,|0,74
357-2,2.00,4.00,7,108,,|0,76
357-3,4.00,4.00,46,38,,|0,81
357-4,4.00,2.00,5,88,357-1,357-2,357-3,|10,84
357-5,4.00,4.00,1,109,357-4,|16,90
367-1,2.00,1.00,98,88,,|0,88
367-2,8.00,8.00,8,51,367-1,|6,94
379-1,4.00,2.00,13,117,,|0,76
379-2,2.00,4.00,46,104,379-1,|8,84
379-3,1.00,1.00,65,105,379-2,|15,91
389-1,4.00,2.00,23,86,,|0,69
389-2,4.00,2.00,30,97,389-1,|6,75
389-3,4.00,4.00,30,91,389-1,389-2,|13,82
389-4,4.00,4.00,1,121,389-3,|20,89
409-1,4.00,2.00,17,66,,|0,72
409-2,8.00,8.00,3,127,409-1,|5,77
409-3,4.00,2.00,62,102,,|0,66
409-4,16.00,8.00,1,137,,|0,63
409-5,8.00,8.00,31,85,409-3,409-4,|10,73
409-6,8.00,16.00,3,24,,|0,77
409-7,8.00,4.00,35,104,409-5,409-6,|16,79
409-8,8.00,16.00,38,112,409-2,409-7,|23,86
409-9,8.00,4.00,38,51,409-8,|31,94
415-1,1.00,0.50,13,120,,|0,83
415-2,2.00,2.00,142,60,,|0,87
415-3,4.00,2.00,7,96,415-1,415-2,|8,91
423-1,8.00,4.00,28,52,,|0,84
423-3,4.00,4.00,13,125,,|0,64
423-4,4.00,4.00,11,112,,|0,65
423-2,8.00,16.00,9,139,423-3,423-4,|9,73
423-5,2.00,2.00,46,115,423-3,423-4,|9,75
423-6,16.00,8.00,10,69,423-2,423-5,|19,83
423-7,4.00,2.00,99,91,423-1,423-6,|24,88
423-8,8.00,4.00,125,43,,|0,85
423-9,16.00,32.00,62,92,423-8,|3,88
423-10,16.00,8.00,62,40,423-7,423-9,|31,95
427-1,4.00,2.00,1,144,,|0,88
427-2,1.00,1.00,19,98,,|0,70
427-3,1.00,2.00,2,136,427-2,|7,77
427-4,4.00,2.00,2,119,,|0,72
427-5,2.00,1.00,250,10,,|0,71
427-6,2.00,2.00,117,82,,|0,66
427-7,4.00,8.00,30,106,427-5,427-6,|6,72
427-8,4.00,8.00,6,104,427-4,427-7,|14,80
427-9,4.00,2.00,3,116,427-3,427-8,|21,87
427-10,4.00,4.00,4,40,427-9,|29,95
441-1,2.00,2.00,32,98,,|0,83
441-2,4.00,2.00,1,144,,|0,75
441-3,2.00,1.00,99,66,441-2,|10,85
441-4,4.00,2.00,44,116,441-1,441-3,|15,90
442-1,8.00,4.00,1,96,,|0,77
442-2,8.00,4.00,6,68,,|0,72
442-3,16.00,32.00,1,122,,|0,68
442-4,4.00,2.00,18,104,442-2,442-3,|9,77
442-5,16.00,8.00,5,94,442-1,442-4,|16,86
442-6,16.00,8.00,5,64,442-5,|23,93
442-7,8.00,4.00,10,105,442-1,442-4,|16,84
442-8,4.00,2.00,20,99,442-7,|23,91
451-1,1.00,1.00,255,70,,|0,63
451-2,8.00,4.00,1,144,451-1,|5,68
451-3,4.00,2.00,1,144,451-2,|15,78
451-6,4.00,8.00,95,57,,|0,64
451-4,4.00,2.00,1,144,451-6,|4,68
451-5,8.00,4.00,1,144,451-4,|14,78
451-7,2.00,4.00,1,144,451-6,|4,68
451-8,2.00,2.00,1,144,451-7,|14,78
451-9,8.00,4.00,1,144,,|0,78
451-10,4.00,4.00,11,99,,|0,72
451-11,1.00,0.50,1,124,451-10,|7,79
451-12,4.00,2.00,1,144,,|0,78
451-13,4.00,4.00,1,108,,|0,80
451-14,4.00,4.00,1,144,451-3,451-5,451-8,451-9,451-11,451-12,451-13,|25,88
452-1,2.00,1.00,37,124,,|0,88
452-2,8.00,4.00,29,5,452-1,|9,97
455-5,4.00,2.00,15,116,,|0,62
455-1,1.00,1.00,24,119,455-5,|8,70
455-3,4.00,2.00,25,94,455-5,|8,71
455-4,4.00,8.00,1,144,455-3,|15,78
455-2,2.00,1.00,1,144,455-1,|16,78
455-6,1.00,1.00,129,106,455-5,|8,71
455-7,1.00,1.00,1,124,455-6,|16,79
455-8,1.00,1.00,1,144,455-2,455-4,455-7,|26,88
459-14,4.00,2.00,124,68,,|0,54
459-2,1.00,1.00,500,45,,|0,71
459-3,4.00,8.00,118,108,459-2,|3,74
459-4,2.00,2.00,3,79,,|0,67
459-5,4.00,2.00,2,125,459-4,|6,73
459-6,4.00,4.00,4,116,,|0,50
459-7,4.00,4.00,6,111,459-6,|8,58
459-8,1.00,1.00,38,81,,|0,52
459-9,4.00,2.00,14,109,459-8,|6,58
459-10,2.00,4.00,43,106,459-7,459-9,|16,66
459-11,4.00,2.00,3,119,459-10,|24,74
459-12,2.00,1.00,250,101,,|0,68
459-13,4.00,8.00,125,100,459-12,|7,75
459-1,2.00,1.00,70,100,459-14,|5,83
459-15,8.00,16.00,10,102,459-14,|5,59
459-16,8.00,16.00,11,115,459-15,|12,66
459-17,8.00,8.00,33,105,,|0,60
459-18,2.00,2.00,37,97,459-17,|7,67
459-19,2.00,2.00,13,114,,|0,66
459-20,4.00,2.00,13,120,459-16,459-18,459-19,|20,74
459-21,4.00,2.00,23,114,459-3,459-5,459-11,459-13,459-20,|32,82
459-22,8.00,4.00,15,116,459-1,459-21,|40,90
461-1,1.00,0.50,103,92,,|0,71
461-2,2.00,1.00,3,99,,|0,63
461-3,2.00,2.00,3,104,,|0,63
461-4,4.00,2.00,1,144,,|0,60
461-5,1.00,0.50,27,119,461-2,461-3,461-4,|10,70
461-6,4.00,2.00,64,101,461-1,461-5,|18,78
461-7,4.00,2.00,65,85,461-3,461-4,461-6,|25,85
461-8,4.00,4.00,13,104,461-2,461-7,|31,91
465-1,4.00,2.00,118,100,,|0,81
465-2,2.00,1.00,1,144,465-1,|7,88
476-1,4.00,4.00,1,144,,|0,63
476-2,4.00,4.00,46,94,476-1,|10,73
476-3,4.00,2.00,1,119,476-2,|17,80
476-4,2.00,2.00,1,144,476-3,|25,88
476-5,8.00,8.00,1,144,476-3,|25,88
476-6,4.00,2.00,1,144,476-3,|25,88
476-7,1.00,0.50,1,144,476-3,|25,88
476-8,1.00,0.50,1,144,476-3,|25,88
476-9,1.00,0.50,1,144,476-3,|25,88
476-10,8.00,4.00,1,144,476-3,|25,88
476-11,4.00,2.00,1,144,476-3,|25,88
479-1,4.00,2.00,14,124,,|0,71
479-2,1.00,0.50,36,88,479-1,|9,92
479-3,2.00,1.00,21,106,479-1,|9,81
479-4,4.00,4.00,1,131,479-3,|17,89
479-5,2.00,2.00,20,97,479-1,|9,82
479-6,2.00,2.00,1,129,479-5,|16,89
479-7,4.00,2.00,4,112,479-1,|9,80
479-8,8.00,4.00,1,144,479-7,|17,88
479-9,2.00,1.00,31,103,479-1,|9,81
479-10,4.00,2.00,1,144,479-9,|16,88
479-11,4.00,2.00,15,101,479-1,|9,81
479-12,4.00,8.00,1,144,479-11,|16,88
479-13,4.00,2.00,16,102,479-1,|9,82
479-14,4.00,2.00,1,135,479-13,|16,89
479-15,4.00,4.00,15,103,479-1,|9,81
479-16,2.00,1.00,1,144,479-15,|16,88
484-1,4.00,2.00,86,56,,|0,85
484-2,4.00,4.00,125,38,,|0,86
484-3,4.00,2.00,2,122,484-1,484-2,|4,89
485-1,4.00,2.00,30,68,,|0,84
485-2,2.00,2.00,68,62,,|0,84
485-3,8.00,4.00,25,122,485-1,485-2,|5,89
502-1,4.00,4.00,25,101,,|0,50
502-2,16.00,8.00,1,137,,|0,47
502-3,2.00,1.00,51,96,502-1,502-2,|10,57
502-4,4.00,4.00,26,138,502-3,|17,64
502-5,16.00,32.00,3,78,,|0,66
502-6,8.00,4.00,6,29,502-5,|6,72
502-7,2.00,1.00,1,144,,|0,64
502-8,8.00,4.00,19,136,502-4,502-6,502-7,|27,74
502-9,16.00,8.00,9,138,502-8,|37,84
502-10,16.00,16.00,9,58,502-9,|47,94
506-1,8.00,8.00,1,112,,|0,83
506-2,4.00,2.00,1,144,,|0,74
506-3,8.00,4.00,9,104,506-2,|10,84
506-4,8.00,4.00,19,102,506-1,506-3,|17,91
532-1,1.00,1.00,90,66,,|0,79
532-2,2.00,4.00,45,29,,|0,74
532-3,4.00,2.00,1,128,,|0,58
532-4,2.00,1.00,45,24,,|0,65
532-5,1.00,0.50,17,126,532-3,532-4,|9,67
532-6,1.00,1.00,95,49,,|0,72
532-7,4.00,4.00,29,111,532-2,532-5,532-6,|18,76
532-8,4.00,4.00,25,116,532-1,532-7,|26,84
532-9,4.00,2.00,28,86,532-8,|34,92
536-1,2.00,1.00,1,144,,|0,56
536-2,4.00,4.00,125,30,,|0,64
536-3,4.00,2.00,125,6,,|0,65
536-8,4.00,4.00,125,25,,|0,64
536-9,2.00,2.00,250,7,,|0,65
536-13,2.00,1.00,250,23,,|0,64
536-14,4.00,4.00,125,6,,|0,65
536-18,8.00,4.00,62,31,,|0,63
536-19,8.00,4.00,62,7,,|0,65
536-23,4.00,2.00,125,21,,|0,64
536-24,2.00,2.00,250,6,,|0,65
536-4,1.00,1.00,333,113,536-1,536-2,536-3,536-8,536-9,536-13,536-14,536-18,536-19,536-23,536-24,|10,66
536-5,2.00,1.00,77,99,536-4,|18,75
536-6,2.00,1.00,35,107,536-5,|25,82
536-15,2.00,2.00,54,100,536-4,|18,75
536-16,4.00,4.00,8,115,536-15,|25,82
536-17,4.00,4.00,3,117,536-16,|33,90
536-7,4.00,2.00,7,113,536-6,|33,90
536-10,1.00,1.00,139,109,536-4,|18,74
536-20,2.00,1.00,52,104,536-4,|18,74
536-21,4.00,2.00,7,109,536-20,|25,81
536-22,4.00,8.00,3,124,536-21,|33,89
536-11,4.00,8.00,12,100,536-10,|26,82
536-12,2.00,1.00,10,122,536-11,|33,89
536-25,4.00,2.00,33,91,536-4,|18,75
536-26,8.00,8.00,5,112,536-25,|25,82
536-27,1.00,1.00,19,119,536-26,|33,90
553-1,1.00,1.00,40,124,,|0,87
553-2,2.00,1.00,44,23,553-1,|9,96
577-1,4.00,2.00,6,129,,|0,57
577-2,8.00,8.00,2,128,,|0,57
577-3,2.00,1.00,10,93,577-1,577-2,|9,66
577-4,4.00,2.00,40,104,,|0,66
577-5,1.00,1.00,136,106,577-3,577-4,|16,73
577-6,4.00,8.00,11,126,,|0,72
577-7,8.00,16.00,5,108,577-5,577-6,|24,81
577-8,4.00,2.00,1,133,577-7,|32,89
586-1,8.00,4.00,1,144,,|0,72
586-2,2.00,1.00,69,48,,|0,70
586-3,4.00,4.00,1,144,,|0,64
586-4,1.00,1.00,50,92,,|0,67
586-5,2.00,1.00,35,110,586-2,586-3,586-4,|10,74
586-6,1.00,0.50,60,98,586-1,586-5,|18,82
586-7,4.00,2.00,1,129,586-6,|25,89
590-1,4.00,2.00,1,132,,|0,66
590-2,4.00,2.00,1,144,,|0,57
590-3,4.00,8.00,5,121,,|0,45
590-4,4.00,2.00,21,90,590-3,|9,54
590-5,1.00,0.50,36,109,,|0,52
590-6,4.00,8.00,45,99,590-4,590-5,|15,60
590-7,1.00,0.50,1,125,,|0,58
590-8,4.00,2.00,45,112,590-2,590-6,590-7,|22,67
590-9,1.00,0.50,19,120,590-1,590-8,|30,75
590-10,4.00,2.00,1,132,590-9,|38,83
590-11,4.00,4.00,1,80,590-10,|47,92
594-1,4.00,2.00,69,65,,|0,86
594-2,2.00,4.00,157,100,594-1,|5,91
595-1,4.00,4.00,68,118,,|0,82
595-2,16.00,32.00,5,98,,|0,83
595-3,2.00,1.00,180,82,595-1,595-2,|8,90
595-4,4.00,4.00,1,144,,|0,86
595-5,8.00,4.00,45,30,595-3,595-4,|14,96
601-1,4.00,8.00,1,129,,|0,63
601-2,4.00,2.00,1,123,601-1,|9,72
601-3,4.00,8.00,48,105,,|0,67
601-4,2.00,1.00,78,101,601-3,|7,74
601-5,8.00,4.00,1,144,,|0,58
601-6,2.00,1.00,1,144,601-5,|10,68
601-7,4.00,2.00,48,43,601-6,|20,78
601-8,2.00,2.00,73,106,601-2,601-4,601-7,|23,81
601-9,4.00,4.00,1,134,601-8,|31,89
606-1,2.00,1.00,10,126,,|0,81
606-2,2.00,4.00,1,112,,|0,74
606-3,1.00,0.50,2,103,,|0,75
606-4,2.00,4.00,1,92,,|0,75
606-5,4.00,4.00,1,138,,|0,72
606-6,8.00,8.00,1,112,,|0,74
606-7,2.00,1.00,2,94,,|0,67
606-8,2.00,1.00,1,108,,|0,66
606-9,4.00,2.00,1,142,,|0,64
606-10,2.00,4.00,2,120,,|0,66
606-11,1.00,1.00,30,113,606-7,606-8,606-9,606-10,|10,74
606-12,8.00,16.00,7,119,606-2,606-3,606-4,606-5,606-6,606-7,606-11,|18,82
606-13,4.00,2.00,17,118,606-1,606-12,|26,90
615-1,4.00,2.00,1,144,,|0,84
615-2,1.00,1.00,1,144,,|0,84
615-3,2.00,1.00,250,82,,|0,88
615-4,4.00,4.00,1,144,,|0,84
615-5,2.00,1.00,15,46,615-1,615-2,615-3,615-4,|10,94
629-1,2.00,1.00,100,73,,|0,85
629-2,2.00,1.00,1,144,,|0,80
629-3,4.00,2.00,51,117,629-1,629-2,|10,90
633-1,4.00,8.00,30,119,,|0,86
633-2,2.00,1.00,117,53,633-1,|8,94
634-1,16.00,8.00,9,72,,|0,88
634-2,2.00,1.00,17,115,,|0,85
634-3,2.00,1.00,92,73,634-1,634-2,|8,93
640-1,4.00,4.00,5,115,,|0,73
640-2,4.00,2.00,59,89,,|0,75
640-3,4.00,2.00,4,109,640-1,640-2,|8,81
640-4,4.00,2.00,1,124,640-3,|16,89
645-1,2.00,2.00,250,13,,|0,85
645-2,4.00,8.00,1,144,,|0,62
645-3,1.00,2.00,269,76,645-2,|10,72
645-4,2.00,1.00,56,67,,|0,73
645-5,8.00,4.00,10,106,645-3,645-4,|16,78
645-6,4.00,2.00,12,118,645-1,645-5,|24,86
645-7,8.00,4.00,2,54,645-6,|32,94
662-1,2.00,1.00,250,66,,|0,73
662-2,1.00,0.50,4,119,,|0,52
662-3,8.00,8.00,1,144,,|0,40
662-4,8.00,4.00,1,144,662-3,|10,50
662-5,4.00,2.00,1,140,662-2,662-4,|20,60
662-6,4.00,2.00,2,108,662-2,662-5,|30,70
662-7,2.00,2.00,71,99,662-1,662-6,|38,78
662-8,2.00,2.00,72,97,662-1,662-7,|45,85
662-9,4.00,8.00,2,90,662-8,|52,92
668-1,8.00,8.00,62,73,,|0,69
668-2,4.00,8.00,1,132,,|0,50
668-3,2.00,1.00,1,144,,|0,39
668-4,4.00,4.00,1,144,668-3,|10,49
668-5,4.00,8.00,1,102,668-2,668-4,|20,59
668-6,1.00,1.00,8,115,668-2,668-5,|27,66
668-7,8.00,16.00,14,96,668-1,668-6,|35,74
668-8,8.00,4.00,15,94,668-1,668-7,|42,81
668-9,8.00,8.00,1,144,668-8,|49,88
674-1,8.00,8.00,1,136,,|0,55
674-2,1.00,1.00,1,144,,|0,55
674-3,4.00,8.00,2,139,674-1,674-2,|10,65
674-4,4.00,2.00,3,80,674-1,674-3,|20,75
674-5,4.00,4.00,4,100,674-4,|26,81
674-6,8.00,8.00,1,144,674-5,|33,88
675-1,1.00,0.50,500,65,,|0,73
675-2,8.00,16.00,1,126,,|0,55
675-3,4.00,4.00,1,144,,|0,51
675-4,4.00,4.00,1,44,675-3,|10,61
675-5,4.00,8.00,1,98,675-2,675-4,|13,64
675-6,4.00,2.00,2,100,675-2,675-5,|20,71
675-7,4.00,2.00,30,103,675-1,675-6,|27,78
675-8,1.00,0.50,122,90,675-1,675-7,|34,85
675-9,1.00,0.50,1,96,675-8,|40,91
681-1,1.00,0.50,500,56,,|0,70
681-2,4.00,4.00,1,128,,|0,50
681-3,8.00,4.00,1,144,,|0,40
681-4,4.00,2.00,1,132,681-3,|10,50
681-5,8.00,4.00,1,95,681-2,681-4,|19,59
681-6,2.00,1.00,4,120,681-2,681-5,|26,66
681-7,1.00,0.50,120,100,681-1,681-6,|34,74
681-8,1.00,0.50,122,91,681-1,681-7,|41,81
681-9,8.00,4.00,1,144,681-8,|48,88
687-1,8.00,4.00,62,68,,|0,73
687-2,4.00,2.00,1,127,,|0,53
687-3,1.00,0.50,1,144,,|0,44
687-4,4.00,2.00,1,117,687-3,|10,54
687-5,4.00,2.00,1,120,687-2,687-4,|18,62
687-6,8.00,4.00,1,108,687-2,687-5,|26,70
687-7,4.00,8.00,35,100,687-1,687-6,|34,78
687-8,4.00,2.00,36,100,687-1,687-7,|41,85
687-9,2.00,1.00,4,79,687-8,|48,92
695-1,4.00,2.00,1,144,,|0,73
695-2,8.00,4.00,1,144,,|0,73
695-3,1.00,0.50,189,93,695-1,695-2,|10,83
695-4,2.00,1.00,212,106,695-3,|17,90
698-1,4.00,2.00,125,80,,|0,72
698-2,4.00,2.00,1,124,,|0,54
698-3,4.00,4.00,1,144,,|0,45
698-4,4.00,4.00,1,117,698-3,|10,55
698-5,2.00,1.00,2,96,698-2,698-4,|18,63
698-6,1.00,0.50,9,108,698-2,698-5,|25,70
698-7,2.00,1.00,71,103,698-1,698-6,|33,78
698-8,8.00,4.00,18,101,698-1,698-7,|40,85
698-9,2.00,1.00,4,86,698-8,|47,92
703-1,8.00,4.00,62,72,,|0,72
703-2,2.00,1.00,2,136,,|0,51
703-3,2.00,1.00,1,144,,|0,47
703-4,2.00,4.00,3,60,703-3,|10,57
703-5,2.00,1.00,3,127,703-2,703-4,|14,61
703-6,4.00,4.00,2,105,703-2,703-5,|23,70
703-7,4.00,4.00,30,94,703-1,703-6,|30,77
703-8,8.00,8.00,15,97,703-1,703-7,|37,84
703-9,4.00,2.00,1,96,703-8,|44,91
711-1,1.00,0.50,1,144,,|0,80
711-2,4.00,4.00,1,144,,|0,70
711-3,4.00,2.00,1,144,711-2,|10,80
711-4,8.00,4.00,34,80,711-1,711-3,|20,92
711-5,4.00,4.00,1,120,711-1,711-3,|20,90
718-1,4.00,2.00,1,144,,|0,73
718-2,8.00,4.00,1,144,,|0,73
718-3,4.00,2.00,48,92,718-1,718-2,|10,83
718-4,2.00,1.00,213,109,718-3,|17,90
722-1,1.00,0.50,286,82,,|0,92
722-2,1.00,1.00,1,144,,|0,88
738-1,4.00,2.00,1,142,,|0,76
738-2,4.00,2.00,21,68,,|0,81
738-3,1.00,1.00,163,52,738-1,738-2,|10,86
738-4,8.00,16.00,1,120,738-3,|14,90
748-1,4.00,2.00,6,89,,|0,77
748-2,1.00,0.50,2,90,,|0,77
748-3,8.00,16.00,7,120,748-1,748-2,|6,83
748-4,8.00,4.00,7,104,748-1,748-3,|14,91
793-1,2.00,4.00,156,109,,|0,78
793-2,8.00,16.00,125,114,,|0,73
793-3,8.00,4.00,34,58,,|0,77
793-4,4.00,4.00,250,69,793-2,793-3,|8,81
793-5,4.00,8.00,250,72,793-1,793-4,|13,86
793-6,8.00,4.00,125,77,793-1,793-5,|18,91
793-7,8.00,4.00,125,9,793-6,|24,97
808-1,2.00,4.00,12,88,,|0,82
808-2,4.00,2.00,1,144,808-1,|6,88
815-1,4.00,2.00,1,144,,|0,78
815-2,4.00,2.00,1,144,815-1,|10,88
819-1,4.00,2.00,6,83,,|0,82
819-2,4.00,2.00,1,144,819-1,|6,88
826-1,4.00,4.00,6,88,,|0,82
826-2,1.00,0.50,1,144,826-1,|6,88
831-1,1.00,0.50,11,33,,|0,85
831-2,4.00,4.00,1,144,831-1,|3,88
846-1,2.00,2.00,1,144,,|0,78
846-2,2.00,2.00,1,144,846-1,|10,88
847-1,2.00,1.00,159,58,,|0,94
847-2,4.00,4.00,3,116,,|0,90
847-3,2.00,1.00,1,144,,|0,88
866-1,8.00,4.00,1,144,,|0,78
866-2,4.00,2.00,1,144,866-1,|10,88
883-1,2.00,1.00,3,76,,|0,82
883-2,4.00,2.00,1,144,883-1,|6,88
895-1,2.00,1.00,4,94,,|0,81
895-2,1.00,0.50,1,144,895-1,|7,88
909-1,4.00,4.00,1,56,,|0,84
909-2,4.00,4.00,1,144,909-1,|4,88
947-1,4.00,8.00,1,144,,|0,55
947-2,1.00,1.00,10,50,,|0,61
947-3,8.00,16.00,30,45,,|0,62
947-4,2.00,1.00,11,112,947-1,947-2,947-3,|10,65
947-5,4.00,2.00,14,120,947-1,947-2,947-3,947-4,|18,73
947-6,2.00,2.00,10,122,947-5,|26,81
947-7,2.00,4.00,1,136,,|0,80
947-8,4.00,2.00,3,111,947-6,947-7,|35,90
952-1,2.00,1.00,95,90,,|0,92
952-2,4.00,4.00,1,132,,|0,89
952-3,4.00,4.00,1,144,,|0,88
972-1,4.00,8.00,1,144,,|0,70
972-2,1.00,0.50,1,144,,|0,70
972-3,1.00,0.50,45,108,,|0,72
972-4,4.00,8.00,1,144,972-1,972-2,972-3,|10,80
972-5,8.00,4.00,1,96,,|0,73
972-6,4.00,4.00,1,144,,|0,70
972-7,4.00,8.00,39,88,,|0,74
972-8,4.00,4.00,1,144,972-5,972-6,972-7,|10,80
972-9,2.00,1.00,2,62,,|0,85
972-10,4.00,4.00,10,112,972-4,972-8,972-9,|20,90
995-1,1.00,2.00,331,80,,|0,92
995-2,4.00,2.00,3,83,,|0,92
995-3,4.00,2.00,1,113,,|0,90
997-1,2.00,1.00,12,46,,|0,84
997-2,1.00,0.50,1,144,997-1,|4,88
1005-1,4.00,2.00,6,99,,|0,81
1005-2,8.00,8.00,1,144,1005-1,|7,88
1011-1,2.00,2.00,166,69,,|0,93
1011-2,8.00,4.00,1,100,,|0,91
1011-3,1.00,0.50,1,111,,|0,90
1028-1,2.00,1.00,37,80,,|0,83
1028-4,4.00,2.00,1,88,,|0,63
1028-2,4.00,4.00,1,144,1028-4,|6,69
1028-3,1.00,0.50,1,144,1028-2,|16,79
1028-5,2.00,1.00,1,126,1028-4,|6,80
1028-6,4.00,4.00,1,120,,|0,71
